OBJECTID,StopID,Direction,Routes_ser
6011,W13350,Outbound,22
6012,W13380,Inbound,22
6013,W13390,Outbound,22
6014,W13420,Outbound,22
6015,W13450,Inbound,22
6016,W13460,Outbound,22
6017,W13470,Outbound,22
6018,W13480,Inbound,22
6019,W13500,Outbound,22
6020,W13505,Inbound,22
6021,W13520,Inbound,22
6022,W13613,Outbound,24
6023,W13655,Inbound,24
6024,W14210,Inbound,27
6025,W14220,Outbound,27
6026,W14240,Both,20
6027,W14270,Inbound,27
6028,W14280,Both,20
6029,W14300,Outbound,27
6030,W14310,Outbound,27
6031,W14320,Both,20
6032,W14340,Inbound,27
6033,W14350,Outbound,27
6034,W14360,Outbound,27
6035,W14370,Both,20
6036,W14390,Inbound,27
6037,W14400,Both,20
6038,W14420,Inbound,27
6039,W14430,Outbound,27
6040,W14450,Outbound,27
6041,W14460,Inbound,27
6042,W14480,Inbound,27
6043,W14490,Outbound,27
6044,W14495,Outbound,27
6045,W14500,Both,20
6046,W14540,Outbound,27
6047,W14550,Inbound,27
6048,W14570,Inbound,27
6049,W14580,Outbound,27
6050,W15307,Both,MI
6051,W15308,Both,MI
6052,W15700,Both,26
6053,W15730,Outbound,21
6054,W15770,Inbound,21
6055,W15940,Inbound,29
6056,W16010,Inbound,29
6057,W16030,Outbound,29
6058,W16120,Outbound,31
6059,W16150,Outbound,31
6060,W16160,Inbound,31
6061,W16170,Outbound,31
6062,W16240,Outbound,31
6063,W16290,Inbound,31
6064,W16340,Outbound,31
6065,W16360,Outbound,31
6066,W16370,Inbound,31
6067,W16380,Inbound,31
6068,W16390,Outbound,31
6069,W16400,Outbound,31
6070,W16470,Outbound,31
6071,W16550,Outbound,31
6072,W16560,Inbound,31
6073,W16570,Inbound,31
6074,W16640,Outbound,31
6075,W16830,Outbound,31
6076,W16850,Inbound,31
6077,W16880,Outbound,31
6078,W16930,Inbound,31
6079,W16940,Outbound,31
6080,W16990,Inbound,31
6081,W17080,Outbound,31
6082,W17093,Inbound,31
6083,W17095,Inbound,31
6084,W17100,Outbound,31
6085,W17130,Outbound,31
6086,W17150,Outbound,31
6087,W17160,Outbound,31
6088,W17210,Inbound,31
6089,W17240,Inbound,31
6090,W17250,Inbound,31
6091,W17360,Outbound,31
6092,W17560,Outbound,31
6093,W17620,Inbound,31
6094,W17640,Outbound,31
6095,W17700,Inbound,31
6096,W17730,Inbound,31
6097,W17780,Inbound,31
6098,W17810,Outbound,31
6099,W17820,Outbound,31
6100,W17860,Inbound,31
6101,W17960,Inbound,31
6102,W17980,Outbound,31
6103,W18010,Inbound,31
6104,W18190,Inbound,31
6105,W18220,Inbound,31
6106,W18250,Outbound,31
6107,W18270,Outbound,31
6108,W18280,Inbound,31
6109,W18290,Outbound,31
6110,W18340,Inbound,31
6111,W19441,Outbound,38
6112,W19442,Outbound,38
6113,W19444,Outbound,38
6114,W19445,Outbound,38
6115,W19446,Inbound,38
6116,W19447,Outbound,38
6117,W19449,Inbound,38
6118,W19450,Outbound,38
6119,W19451,Inbound,38
6120,W19452,Inbound,38
6121,W19454,Inbound,38
6122,W19455,Inbound,38
6123,W19456,Outbound,38
6124,W19480,Both,"24, 28X, 29"
6125,W19485,Outbound,"24, 29"
6126,W19490,Both,"24, 28X, 29"
6127,W19493,Outbound,"24, 29"
6128,W19495,Both,"24, 28X, 29"
6129,W19497,Outbound,"24, 29"
6130,W19558,Outbound,38
6131,W19917,Inbound,24
6132,W19920,Both,24
6133,W19930,Both,24
6134,W19945,Both,24
6135,W20130,Both,31
6136,W20140,Inbound,"31, G31"
6137,W20150,Outbound,"31, G31"
6138,W20160,Inbound,"31, G31"
6139,W20170,Inbound,"31, G31"
6140,W20180,Inbound,"31, G31"
6141,W20190,Outbound,"31, G31"
6142,W20220,Inbound,"31, G31"
6143,W20230,Outbound,"31, G31"
6144,W20270,Outbound,"31, G31"
6145,W20280,Outbound,"31, G31"
6146,W20290,Both,38
6147,W20390,Inbound,22
6148,W20400,Outbound,22
6149,W20420,Outbound,22
6150,W20430,Inbound,22
6151,W20442,Both,"28X, 29"
6152,W20450,Outbound,22
6153,W20470,Outbound,38
6154,W20471,Inbound,38
6155,W20670,Inbound,24
6156,W20672,Inbound,24
6157,W20740,Inbound,24
6158,W20860,Outbound,24
6159,W20890,Outbound,24
6160,W20950,Inbound,31
6161,W20960,Outbound,31
6162,W20980,Inbound,31
6163,W20982,Outbound,31
6164,W21080,Outbound,"20, 21, 24"
6165,W21100,Inbound,"20, 21, 24"
6166,W21110,Outbound,"20, 21, 24"
6167,W21410,Inbound,"26, 27, 29"
6168,W21450,Inbound,29
6169,W21480,Inbound,"27, 29"
6170,W21490,Inbound,29
6171,W21500,Outbound,29
6172,W21510,Inbound,"27, 29"
6173,W21550,Inbound,"27, 29"
6174,W21560,Inbound,"27, 29"
6175,W21600,Outbound,29
6176,W21610,Outbound,"26, 27, 29"
6177,W21620,Outbound,"27, 29"
6178,W21650,Inbound,"27, 29"
6179,W21660,Outbound,"26, 27, 29"
6180,W21670,Outbound,29
6181,W21680,Outbound,29
6182,W21690,Inbound,29
6183,W21700,Outbound,"27, 29"
6184,W21720,Inbound,"27, 29"
6185,W21730,Outbound,"27, 29"
6186,W21740,Inbound,"26, 27, 29"
6187,W21780,Outbound,29
6188,W21800,Inbound,"26, 27, 29"
6189,W21810,Outbound,"26, 27, 29"
6190,W21840,Inbound,29
6191,W21860,Outbound,29
6192,W21870,Inbound,29
6193,W21880,Outbound,29
6194,W21890,Inbound,"26, 27, 29"
6195,W21900,Inbound,"27, 29"
6196,W21910,Outbound,"27, 29"
6197,W21940,Outbound,"27, 29"
6198,W21950,Outbound,"27, 29"
6199,W21960,Outbound,"27, 29"
6200,W21965,Outbound,29
6201,W21980,Inbound,29
6202,W22000,Inbound,"27, 29"
6203,W22010,Outbound,"27, 29"
6204,W22020,Inbound,29
6205,W22032,Outbound,29
6206,W22120,Inbound,"24, 29"
6207,W22160,Inbound,"24, 29"
6208,W22200,Outbound,"24, 29"
6209,W22220,Inbound,29
6210,W22225,Outbound,29
6211,W22251,Inbound,29
6212,W22280,Inbound,"24, 29"
6213,W22300,Inbound,29
6214,W22310,Outbound,29
6215,W22400,Outbound,29
6216,W22420,Inbound,29
6217,W22430,Outbound,29
6218,W22440,Inbound,29
6219,W22460,Outbound,29
6220,W22470,Inbound,"24, 29"
6221,W22520,Inbound,"24, 29"
6222,W22576,Inbound,"24, 29"
6223,W22577,Outbound,"24, 29"
6224,W22580,Inbound,29
6225,W22610,Inbound,29
6226,W22620,Inbound,29
6227,W22630,Outbound,"24, 29"
6228,W22640,Outbound,"24, 29"
6229,W22670,Inbound,"24, 29"
6230,W22690,Outbound,29
6231,W22700,Inbound,29
6232,W22720,Outbound,29
6233,W22730,Inbound,"24, 29"
6234,W22740,Outbound,"24, 29"
6235,W22750,Outbound,"24, 29"
6236,W22830,Outbound,29
6237,W22840,Inbound,29
6238,W22850,Outbound,29
6239,W22870,Inbound,29
6240,W22890,Outbound,"24, 29"
6241,W22930,Outbound,"24, 29"
6242,W22990,Outbound,29
6243,W23000,Outbound,29
6244,W23001,Outbound,29
6245,W23089,Inbound,29
6246,W23090,Inbound,29
6247,W23091,Outbound,29
6248,W23092,Inbound,29
6249,W23093,Outbound,29
6250,W23096,Inbound,29
6251,W23097,Outbound,29
6252,W23098,Outbound,29
6253,W23100,Inbound,29
6254,W23101,Inbound,29
6255,W23102,Outbound,29
6256,W23103,Inbound,29
6257,W23104,Inbound,29
6258,W23105,Outbound,29
6259,W23181,Outbound,38
6260,W23182,Inbound,38
6261,W23183,Inbound,38
6262,W23184,Inbound,38
6263,W23185,Inbound,38
6264,W23186,Outbound,38
6265,W23187,Outbound,38
6266,W23188,Outbound,38
6267,W23189,Outbound,38
6268,W23190,Inbound,38
6269,W23191,Outbound,38
6270,W23192,Inbound,38
6271,W23193,Outbound,38
6272,W23194,Inbound,38
6273,W23196,Inbound,38
6274,W23198,Outbound,38
6275,W23981,Outbound,27
6276,W24035,Inbound,31
6277,W24040,Outbound,31
6278,W24050,Outbound,31
6279,W24110,Inbound,31
6280,W24150,Inbound,31
6281,W24160,Outbound,31
6282,W24190,Inbound,31
6283,W24250,Inbound,31
6284,W24260,Inbound,31
6285,W24270,Outbound,31
6286,W24290,Outbound,31
6287,W24310,Outbound,"31, G31"
6288,W24330,Outbound,"31, G31"
6289,W24380,Outbound,31
6290,W24385,Inbound,"31, G31"
6291,W24400,Inbound,"31, G31"
6292,W24410,Outbound,"31, G31"
6293,W24420,Inbound,31
6294,W24430,Outbound,31
6295,W24450,Outbound,31
6296,W24520,Outbound,31
6297,W24530,Inbound,31
6298,W24540,Inbound,"31, G31"
6299,W24600,Inbound,"31, G31"
6300,W24610,Inbound,"31, 38, G31"
6301,W24690,Inbound,"31, 38, G31"
6302,W24710,Outbound,"31, 38, G31"
6303,W24730,Outbound,"31, 38, G31"
6304,W24740,Inbound,"31, G31"
6305,W24745,Outbound,"31, G31"
6306,W24770,Inbound,"31, 38, G31"
6307,W24780,Inbound,"31, 38, G31"
6308,W25040,Outbound,"31, 38, G31"
6309,W25070,Outbound,"31, 38, G31"
6310,W25100,Outbound,"31, 38, G31"
6311,W25110,Inbound,"31, 38, G31"
6312,W25150,Outbound,"31, 38, G31"
6313,W25210,Outbound,"31, G31"
6314,W25240,Outbound,"31, 38, G31"
6315,W25350,Inbound,"31, 38, G31"
6316,W25390,Inbound,"38, G31"
6317,W25400,Inbound,"31, 38, G31"
6318,W25430,Inbound,"31, 38, G31"
6319,W25450,Outbound,"31, 38, G31"
6320,W25460,Inbound,"31, 38, G31"
6321,W25550,Outbound,29
6322,W25655,Both,"26, 27"
6323,W25670,Inbound,27
6324,W25680,Outbound,27
6325,W25710,Inbound,27
6326,W25750,Outbound,27
6327,W25775,Inbound,27
6328,W25800,Inbound,"20, 21, 22, 24, 26, 27, 28X, 29, 31, G2, G3, G31"
6329,W25810,Inbound,"20, 21, 22, 24"
6330,W25860,Inbound,"20, 21, 22, 24"
6331,W25900,Outbound,"20, 21, 22, 24, 26, 27, 28X, 29, 31, G2, G3, G31"
6332,W25910,Outbound,"20, 21, 22, 24, 28X, G2, G3, G31"
6333,W25940,Inbound,"20, 21, 22, 24"
6334,W25950,Inbound,"20, 21, 22, 24"
6335,W25990,Outbound,"20, 21, 22, 24"
6336,W26000,Outbound,"20, 21, 22, 24, 26, 27, 28X, 29, 31, G2, G3, G31"
6337,W26060,Inbound,"20, 21, 22, 24, 26, 27, 28X, 29, 31, G2, G3, G31"
6338,W26135,Outbound,G2
6339,W26140,Inbound,G2
6340,W26145,Outbound,G2
6341,W26150,Inbound,"28X, G2, G3, G31"
6342,W26155,Outbound,G2
6343,W26160,Inbound,"28X, G2, G3, G31"
6344,W26165,Outbound,G2
6345,W26170,Inbound,"28X, G2, G3, G31"
6346,W26175,Outbound,G2
6347,W26180,Inbound,"28X, G2, G3, G31"
6348,W26185,Outbound,G2
6349,W26186,Outbound,27
6350,W26190,Inbound,27
6351,W26200,Inbound,"26, 27"
6352,W26210,Inbound,27
6353,W26240,Outbound,"26, 27"
6354,W26250,Outbound,27
6355,W26280,Inbound,27
6356,W26290,Inbound,27
6357,W26300,Outbound,27
6358,W26340,Inbound,27
6359,W26350,Outbound,27
6360,W26360,Outbound,27
6361,W26390,Outbound,"26, 27"
6362,W70014,Both,"26, 27"
6363,W70015,Outbound,24
6364,W70016,Inbound,24
6365,W70030,Outbound,29
6366,W70033,Outbound,29
6367,W70034,Inbound,29
6368,W70035,Inbound,29
6369,W70036,Outbound,29
6370,W70037,Both,29
6371,W70039,Both,22
6372,W70040,Both,22
6373,W70043,Both,22
6374,W70044,Both,22
6375,W70045,Both,22
6376,W70047,Both,"21, G3"
6377,W70048,Outbound,38
6378,W70050,Both,22
6379,W70056,Outbound,"28X, G3, G31"
6380,W70057,Outbound,"28X, G3, G31"
6381,W70058,Outbound,"28X, G3, G31"
6382,W70059,Outbound,"28X, G3, G31"
6383,W70060,Outbound,"28X, G3, G31"
6384,W70072,Both,"24, 28X, 29"
6385,W70082,Inbound,"20, 22"
6386,W70084,Inbound,"20, 21, 24"
6387,W70085,Outbound,24
6388,W70086,Outbound,24
6389,W70087,Outbound,24
6390,W70088,Outbound,24
6391,W70089,Outbound,24
6392,W70090,Outbound,24
6393,W70091,Outbound,20
6394,W70092,Both,20
6395,W70094,Both,20
6396,W70097,Inbound,"26, 27"
6397,W70098,Both,"31, G31"
6398,W70099,Inbound,"28X, G2, G3, G31"
6399,W70100,Inbound,29
6400,W70102,Inbound,29
6401,W70105,Outbound,29
6402,W70106,Inbound,29
6403,W70108,Inbound,29
6404,W70109,Outbound,29
6405,W70111,Inbound,22
6406,W70113,Both,"26, 27"
6407,W70114,Outbound,"27, 29"
6408,W70115,Outbound,27
6409,W70116,Inbound,27
6410,W70117,Inbound,"27, 29"
6411,W70118,Both,G2
6412,W70120,Outbound,22
6413,W70121,Outbound,G31
6414,W70122,Outbound,29
6415,W70123,Inbound,38
6416,W70125,Inbound,38
6417,W70127,Outbound,38
6418,W70128,Outbound,38
6419,W70129,Inbound,38
6420,W70130,Both,20
6421,W70131,Inbound,"24, 29"
6422,W70132,Inbound,22
6423,W70133,Outbound,22
6424,W70134,Inbound,29
6425,W70135,Inbound,29
6426,W70136,Inbound,29
6427,W70137,Inbound,29
6428,W70138,Outbound,"24, 29"
6429,W70139,Outbound,29
6430,W70140,Outbound,29
6431,W70141,Outbound,"24, 29"
6432,W70142,Outbound,29
6433,W70143,Both,20
6434,W70144,Inbound,31
6435,W70145,Both,20
6436,W70146,Both,20
6437,W70147,Both,20
6438,W70148,Both,20
6439,W70149,Both,20
6440,W70150,Both,20
6441,W70151,Both,20
6442,W70152,Both,20
6443,W70153,Both,20
6444,W70154,Outbound,21
6445,W70155,Inbound,21
6446,W70156,Outbound,21
6447,W70157,Outbound,24
6448,W70158,Inbound,"20, 21, 22, 24"
6449,W70160,Both,20
6450,W70161,Outbound,31
6451,W70162,Inbound,20
6452,W70163,Outbound,21
6453,W70164,Inbound,21
6454,W70165,Outbound,21
6455,W70166,Inbound,"31, 38, G31"
6456,W70167,Outbound,"31, 38, G31"
6457,W70168,Outbound,21
6458,W70169,Both,20
6459,W70170,Both,20
6460,W70171,Inbound,20
6461,W70172,Outbound,"20, 24"
6462,W70173,Outbound,"31, 38, G31"
6463,W70174,Inbound,21
6464,W70175,Outbound,21
6465,W70176,Inbound,21
6466,W70177,Outbound,21
6467,W70178,Outbound,21
6468,W70179,Inbound,21
6469,W70180,Outbound,21
6470,W70181,Inbound,21
6471,W70182,Outbound,27
6472,X00078,Outbound,43
6473,X00140,Both,39
6474,X00390,Inbound,43
6475,X00400,Outbound,43
6476,X00440,Outbound,41
6477,X00450,Inbound,41
6478,X00460,Outbound,41
6479,X00470,Outbound,41
6480,X00480,Inbound,41
6481,X00490,Inbound,41
6482,X00500,Outbound,41
6483,X00510,Outbound,41
6484,X00530,Outbound,41
6485,X00540,Inbound,41
6486,X00550,Inbound,41
6487,X00560,Inbound,36
6488,X00570,Inbound,36
6489,X00580,Outbound,36
6490,X00590,Outbound,36
6491,X00600,Inbound,36
6492,X00610,Outbound,36
6493,X00620,Inbound,36
6494,X00630,Outbound,36
6495,X00640,Inbound,36
6496,X00650,Outbound,36
6497,X00660,Inbound,36
6498,X00670,Outbound,36
6499,X00700,Inbound,36
6500,X00710,Inbound,36
6501,X00720,Outbound,36
6502,X00740,Outbound,36
6503,X00750,Inbound,36
6504,X00760,Outbound,36
6505,X00780,Inbound,36
6506,X00800,Outbound,36
6507,X01250,Inbound,43
6508,X01260,Inbound,43
6509,X01270,Outbound,43
6510,X01280,Outbound,43
6511,X01290,Inbound,43
6512,X01550,Outbound,36
6513,X01580,Inbound,36
6514,X01590,Outbound,36
6515,X01600,Inbound,36
6516,X01610,Inbound,36
6517,X01620,Outbound,36
6518,X01640,Inbound,36
6519,X01650,Outbound,36
6520,X01660,Outbound,36
6521,X01870,Outbound,43
6522,X01880,Outbound,43
6523,X01890,Outbound,43
6524,X01900,Inbound,43
6525,X01905,Inbound,43
6526,X01920,Inbound,43
6527,X01930,Inbound,43
6528,X01935,Inbound,43
6529,X01945,Outbound,43
6530,X01950,Both,"40, 43"
6531,X01960,Both,"40, 43"
6532,X01970,Inbound,43
6533,X01995,Outbound,43
6534,X02010,Inbound,43
6535,X02040,Outbound,41
6536,X02050,Inbound,41
6537,X02060,Inbound,41
6538,X02070,Inbound,41
6539,X02080,Outbound,41
6540,X02090,Inbound,41
6541,X02120,Inbound,41
6542,X02130,Inbound,41
6543,X02150,Outbound,41
6544,X02160,Inbound,41
6545,X02170,Inbound,41
6546,X02180,Both,"38, 41"
6547,X02190,Both,"38, 41"
6548,X02220,Both,"38, 41"
6549,X02230,Both,"38, 41"
6550,X02240,Outbound,41
6551,X02260,Inbound,41
6552,X02270,Inbound,41
6553,X02280,Outbound,41
6554,X02290,Inbound,41
6555,X02300,Both,"38, 41"
6556,X02310,Inbound,41
6557,X02320,Outbound,41
6558,X02330,Inbound,41
6559,X02335,Outbound,41
6560,X02340,Outbound,41
6561,X02350,Inbound,41
6562,X02360,Inbound,41
6563,X02370,Inbound,41
6564,X02375,Outbound,41
6565,X02380,Inbound,41
6566,X02390,Inbound,41
6567,X02410,Inbound,41
6568,X02430,Inbound,41
6569,X02440,Outbound,41
6570,X02520,Outbound,41
6571,X02530,Outbound,41
6572,X02540,Outbound,41
6573,X02560,Outbound,41
6574,X02570,Outbound,41
6575,X02580,Outbound,41
6576,X02590,Outbound,41
6577,X02610,Outbound,41
6578,X02620,Outbound,41
6579,X02630,Both,"38, 41"
6580,X02640,Outbound,41
6581,X02650,Outbound,41
6582,X02660,Outbound,41
6583,X02670,Inbound,41
6584,X02680,Outbound,41
6585,X02778,Inbound,RED
6586,X02780,Outbound,RED
6587,X02795,Inbound,RED
6588,X02800,Outbound,RED
6589,X02822,Inbound,RED
6590,X02824,Outbound,RED
6591,X03000,Outbound,39
6592,X03030,Inbound,39
6593,X03040,Outbound,39
6594,X03050,Inbound,39
6595,X03110,Outbound,39
6596,X03180,Inbound,39
6597,X03250,Outbound,39
6598,X03270,Both,39
6599,X03290,Both,39
6600,X03320,Inbound,39
6601,X03330,Inbound,39
6602,X03390,Both,39
6603,X03410,Inbound,39
6604,X03430,Both,39
6605,X03440,Both,39
6606,X03990,Outbound,36
6607,X04000,Inbound,36
6608,X04030,Inbound,36
6609,X04040,Outbound,36
6610,X04050,Inbound,36
6611,X04060,Outbound,36
6612,X04070,Outbound,36
6613,X04100,Inbound,36
6614,X04130,Outbound,36
6615,X04150,Inbound,36
6616,X04160,Outbound,36
6617,X04165,Inbound,36
6618,X04170,Inbound,36
6619,X04180,Outbound,36
6620,X04210,Outbound,36
6621,X04250,Inbound,36
6622,X04260,Inbound,36
6623,X04280,Outbound,36
6624,X04290,Inbound,36
6625,X04310,Inbound,36
6626,X04320,Outbound,36
6627,X04330,Outbound,36
6628,X04332,Outbound,36
6629,X04360,Both,39
6630,X04380,Both,39
6631,X04400,Both,39
6632,X04450,Inbound,36
6633,X04460,Outbound,36
6634,X04480,Inbound,36
6635,X04485,Outbound,38
6636,X04500,Outbound,"36, 38"
6637,X04520,Outbound,36
6638,X04560,Inbound,"36, 38"
6639,X04590,Inbound,36
6640,X04600,Inbound,38
6641,X04605,Outbound,38
6642,X04610,Inbound,38
6643,X04615,Outbound,38
6644,X04690,Outbound,36
6645,X05120,Outbound,41
6646,X05460,Both,40
6647,X05870,Both,39
6648,X05880,Both,39
6649,X05910,Both,39
6650,X06122,Inbound,36
6651,X06660,Inbound,36
6652,X06670,Inbound,36
6653,X06700,Inbound,36
6654,X06720,Outbound,36
6655,X06730,Inbound,36
6656,X06740,Outbound,36
6657,X06760,Outbound,36
6658,X06770,Inbound,36
6659,X06790,Outbound,36
6660,X06800,Inbound,36
6661,X06810,Outbound,36
6662,X06860,Inbound,40
6663,X06890,Inbound,40
6664,X06910,Inbound,40
6665,X06940,Inbound,40
6666,X06990,Inbound,40
6667,X07000,Inbound,40
6668,X07010,Inbound,40
6669,X07030,Outbound,40
6670,X07040,Outbound,40
6671,X07050,Outbound,40
6672,X07080,Outbound,40
6673,X08050,Outbound,43
6674,X08070,Outbound,43
6675,X08111,Inbound,36
6676,X08113,Outbound,36
6677,X08115,Outbound,36
6678,X08843,Inbound,41
6679,X08845,Outbound,41
6680,X08846,Inbound,41
6681,X08847,Outbound,41
6682,X08848,Inbound,41
6683,X08849,Outbound,41
6684,X08850,Inbound,41
6685,X08851,Outbound,41
6686,X08852,Outbound,41
6687,X08853,Outbound,41
6688,X08854,Outbound,41
6689,X08860,Inbound,41
6690,X08861,Inbound,41
6691,X08900,Inbound,43
6692,X08910,Inbound,43
6693,X08920,Inbound,43
6694,X08925,Inbound,43
6695,X08927,Inbound,43
6696,X08930,Outbound,43
6697,X08940,Outbound,43
6698,X08950,Outbound,43
6699,X08960,Inbound,43
6700,X09310,Inbound,40
6701,X09320,Inbound,40
6702,X09330,Inbound,40
6703,X09540,Both,41
6704,X10260,Inbound,41
6705,X10265,Outbound,41
6706,X10270,Inbound,41
6707,X10275,Inbound,41
6708,X10280,Outbound,41
6709,X10285,Outbound,41
6710,X10475,Both,36
6711,X10640,Outbound,36
6712,X10680,Inbound,36
6713,X10690,Inbound,36
6714,X11150,Both,39
6715,X11175,Both,39
6716,X12683,Inbound,36
6717,X12684,Outbound,36
6718,X12687,Inbound,36
6719,X12688,Inbound,36
6720,X12689,Outbound,36
6721,X13390,Inbound,39
6722,X13400,Inbound,39
6723,X13410,Outbound,39
6724,X13420,Inbound,39
6725,X13460,Inbound,39
6726,X13480,Inbound,39
6727,X13500,Inbound,39
6728,X13570,Inbound,39
6729,X13580,Inbound,39
6730,X13590,Inbound,39
6731,X13600,Inbound,39
6732,X13610,Outbound,39
6733,X13650,Outbound,39
6734,X13660,Outbound,39
6735,X13670,Outbound,39
6736,X13690,Outbound,39
6737,X13710,Outbound,39
6738,X13730,Outbound,39
6739,X13740,Outbound,39
6740,X13760,Outbound,39
6741,X13770,Inbound,39
6742,X13771,Outbound,39
6743,X13772,Inbound,39
6744,X13773,Inbound,39
6745,X13774,Inbound,39
6746,X13800,Inbound,RED
6747,X13805,Outbound,RED
6748,X13810,Inbound,BLLB
6749,X13815,Outbound,BLLB
6750,X13850,Inbound,"BLSV, RED"
6751,X13855,Outbound,"BLSV, RED"
6752,X13900,Inbound,"BLSV, RED"
6753,X13905,Outbound,"BLSV, RED"
6754,X13920,Inbound,RED
6755,X13925,Outbound,RED
6756,X13990,Inbound,RED
6757,X13995,Outbound,RED
6758,X14000,Inbound,"BLSV, RED"
6759,X14005,Outbound,"BLSV, RED"
6760,X14010,Inbound,RED
6761,X14015,Outbound,RED
6762,X14045,Inbound,RED
6763,X14050,Outbound,RED
6764,X14075,Inbound,"BLSV, RED"
6765,X14080,Outbound,"BLSV, RED"
6766,X14125,Inbound,BLLB
6767,X14130,Outbound,BLLB
6768,X14155,Inbound,BLLB
6769,X14160,Outbound,BLLB
6770,X14230,Inbound,BLLB
6771,X14235,Outbound,BLLB
6772,X14240,Inbound,BLLB
6773,X14245,Outbound,BLLB
6774,X14280,Inbound,BLLB
6775,X14285,Outbound,BLLB
6776,X14300,Inbound,RED
6777,X14305,Outbound,RED
6778,X14320,Inbound,BLLB
6779,X14325,Outbound,BLLB
6780,X14365,Inbound,RED
6781,X14370,Outbound,RED
6782,X14395,Inbound,RED
6783,X14400,Outbound,RED
6784,X14405,Inbound,RED
6785,X14410,Outbound,RED
6786,X14415,Inbound,BLLB
6787,X14430,Inbound,BLLB
6788,X14435,Outbound,BLLB
6789,X14447,Both,BLLB
6790,X14467,Inbound,"BLLB, BLSV, RED"
6791,X14468,Outbound,"BLLB, BLSV, RED"
6792,X14472,Inbound,"BLSV, RED"
6793,X14474,Outbound,"BLSV, RED"
6794,X14476,Inbound,"BLLB, BLSV, RED"
6795,X14478,Outbound,"BLLB, BLSV, RED"
6796,X14480,Inbound,BLLB
6797,X14485,Outbound,BLLB
6798,X14490,Inbound,"BLLB, BLSV, RED"
6799,X14495,Outbound,"BLLB, BLSV, RED"
6800,X14497,Inbound,"BLLB, BLSV, RED"
6801,X14498,Outbound,"BLLB, BLSV, RED"
6802,X14500,Inbound,RED
6803,X14505,Outbound,RED
6804,X14540,Inbound,"BLLB, BLSV, RED"
6805,X14550,Outbound,"BLLB, BLSV, RED"
6806,X14560,Inbound,RED
6807,X14565,Outbound,RED
6808,X14570,Inbound,BLLB
6809,X14575,Outbound,BLLB
6810,X14900,Outbound,BLLB
6811,X15150,Inbound,41
6812,X15160,Outbound,41
6813,X15250,Inbound,39
6814,X15260,Outbound,40
6815,X15270,Outbound,40
6816,X15590,Inbound,40
6817,X15600,Inbound,43
6818,X15710,Inbound,41
6819,X16315,Outbound,40
6820,X16330,Inbound,40
6821,X17652,Outbound,40
6822,X17653,Outbound,40
6823,X17655,Outbound,40
6824,X17660,Outbound,40
6825,X17670,Inbound,40
6826,X17675,Outbound,40
6827,X17677,Inbound,40
6828,X17680,Inbound,40
6829,X17690,Inbound,40
6830,X17700,Inbound,40
6831,X17720,Inbound,40
6832,X17727,Outbound,40
6833,X17729,Outbound,40
6834,X17730,Inbound,40
6835,X17732,Outbound,40
6836,X17734,Outbound,40
6837,X17735,Outbound,40
6838,X17736,Outbound,40
6839,X17737,Outbound,40
6840,X17740,Inbound,40
6841,X18550,Outbound,41
6842,X18555,Inbound,41
6843,X18560,Inbound,41
6844,X18570,Outbound,41
6845,X18575,Inbound,41
6846,X18577,Outbound,41
6847,X18580,Inbound,41
6848,X18590,Outbound,41
6849,X18720,Inbound,40
6850,X18730,Outbound,40
6851,X18750,Outbound,40
6852,X18770,Inbound,40
6853,X18780,Outbound,40
6854,X18790,Outbound,40
6855,X18800,Inbound,40
6856,X18810,Outbound,40
6857,X18840,Outbound,40
6858,X18841,Inbound,40
6859,X18880,Inbound,40
6860,X18890,Outbound,40
6861,X19390,Outbound,36
6862,X19400,Inbound,36
6863,X19440,Outbound,41
6864,X19460,Inbound,38
6865,X19470,Inbound,38
6866,X19500,Inbound,38
6867,X19505,Outbound,38
6868,X19720,Outbound,36
6869,X19920,Inbound,41
6870,X19930,Inbound,41
6871,X19970,Inbound,41
6872,X19990,Outbound,41
6873,X20000,Outbound,41
6874,X20010,Inbound,41
6875,X20020,Outbound,41
6876,X20050,Inbound,41
6877,X20070,Inbound,41
6878,X20080,Outbound,41
6879,X20090,Outbound,41
6880,X20110,Outbound,41
6881,X20140,Outbound,41
6882,X20170,Outbound,41
6883,X20200,Inbound,41
6884,X20230,Inbound,41
6885,X20240,Outbound,41
6886,X20250,Inbound,41
6887,X20280,Outbound,41
6888,X20310,Inbound,41
6889,X20320,Inbound,41
6890,X20330,Inbound,41
6891,X20370,Inbound,41
6892,X20400,Outbound,41
6893,X20410,Outbound,41
6894,X20430,Outbound,41
6895,X20435,Outbound,41
6896,X20590,Inbound,41
6897,X70001,Inbound,"BLLB, BLSV"
6898,X70002,Outbound,"BLLB, BLSV"
6899,X70003,Inbound,"BLLB, BLSV"
6900,X70004,Outbound,"BLLB, BLSV"
6901,X70005,Inbound,"BLLB, BLSV"
6902,X70006,Outbound,"BLLB, BLSV"
